0.000000000000000000e+00,5.092983245849609375e-01
0.000000000000000000e+00,1.454064846038818359e-01
0.000000000000000000e+00,2.497978210449218750e-01
0.000000000000000000e+00,3.631001114845275879e-01
0.000000000000000000e+00,6.918321251869201660e-01
0.000000000000000000e+00,2.252458333969116211e-01
0.000000000000000000e+00,4.991304874420166016e-02
0.000000000000000000e+00,2.166976332664489746e-01
0.000000000000000000e+00,5.127419233322143555e-01
0.000000000000000000e+00,5.767033100128173828e-01
0.000000000000000000e+00,4.162850379943847656e-01
0.000000000000000000e+00,2.507395744323730469e-01
0.000000000000000000e+00,3.592813014984130859e-01
0.000000000000000000e+00,1.024511456489562988e-01
0.000000000000000000e+00,1.950043439865112305e-02
0.000000000000000000e+00,6.727475523948669434e-01
1.204819277108433798e-02,4.764205755957637844e-01
0.000000000000000000e+00,5.015856879098075094e-01
0.000000000000000000e+00,5.344626108805338172e-01
0.000000000000000000e+00,5.255556404590606689e-01
0.000000000000000000e+00,3.896031975746154785e-01
0.000000000000000000e+00,5.779307906826337549e-01
